Timestamp,/RealOutputs/Drive/module0/angle/Position,/RealOutputs/Drive/measuredStates/0
10.713,-0.0000028800177460652776,149.6387939453125
12.19496,0,149.6387939453125
12.531216,0,149.65020751953125
12.607642,0,149.6387939453125
12.686201,0,149.65020751953125
12.846399,0,149.6387939453125
12.915627,0,149.65020751953125
12.960036,0,149.6387939453125
13.006615,0,149.65020751953125
13.103947,0,149.6387939453125
13.185289,0,149.65020751953125
13.205415,0,149.6387939453125
13.276536,0,149.65020751953125
13.357655,0,149.6387939453125
13.421708,0,149.65020751953125
13.44471,0,149.6387939453125
13.533676,0,149.65020751953125
13.621251,0,149.6387939453125
13.667422,0,149.65020751953125
13.688031,0,149.6387939453125
13.769428,0,149.65020751953125
13.832127,0,149.6387939453125
13.854832,0,149.65020751953125
13.959083,0,149.6387939453125
14.111583,0,149.65020751953125
14.131635,0,149.6387939453125
14.213163,0,149.65020751953125
14.298938,0,149.6387939453125
14.343124,0,149.65020751953125
14.383044,0,149.6387939453125
14.523541,0,149.65020751953125
14.587631,0,149.6387939453125
14.627588,0,149.65020751953125
14.708225,0,149.6387939453125
14.748256,0,149.65020751953125
14.788138,0,149.6387939453125
14.948355,0,149.65020751953125
14.968129,0,149.6387939453125
15.028101,0,149.65020751953125
15.088129,0,149.6387939453125
15.128123,0,149.65020751953125
15.188169,0,149.6387939453125
15.248141,0,149.65020751953125
15.308151,0,149.6387939453125
15.448185,0,149.65020751953125
15.468367,0,149.6387939453125
15.548132,0,149.65020751953125
15.588218,0,149.6387939453125
15.62812,0,149.65020751953125
15.797277,0,149.6387939453125
15.84074,0,149.65020751953125
15.860829,0,149.6387939453125
16.038909,0,149.65020751953125
16.074822,0,149.6387939453125
16.120195,0,149.65020751953125
16.140192,0,149.6387939453125
16.200517,0,149.65020751953125
16.263216,0,149.6387939453125
16.303265,0,149.65020751953125
16.343222,0,149.6387939453125
16.383197,0,149.65020751953125
16.610249,0,149.6387939453125
16.653823,0,149.65020751953125
16.713832,0,149.6387939453125
16.753938,0,149.65020751953125
16.79395,0,149.6387939453125
16.854052,0,149.65020751953125
16.873993,0,149.6387939453125
16.933984,0,149.65020751953125
16.953944,0,149.6387939453125
17.120671,0,149.65020751953125
17.140779,0,149.6387939453125
17.205741,0,149.65020751953125
17.233733,0,149.6387939453125
17.289921,0,149.65020751953125
17.31962,0,149.6387939453125
17.612228,0,149.65020751953125
17.637085,0,149.6387939453125
17.70622,0,149.65020751953125
17.72644,0,149.6387939453125
17.946313,0,149.65020751953125
17.96976,0,149.6387939453125
18.029862,0,149.65020751953125
18.069856,0,149.6387939453125
18.109887,0,149.65020751953125
18.149844,0,149.6387939453125
18.19006,0,149.65020751953125
18.209853,0,149.6387939453125
18.270159,0,149.65020751953125
18.309856,0,149.6387939453125
18.329927,0,149.65020751953125
18.369884,0,149.6387939453125
18.409859,0,149.65020751953125
18.449834,0,149.6387939453125
18.509843,0,149.65020751953125
18.529896,0,149.6387939453125
18.569853,0,149.65020751953125
18.629881,0,149.6387939453125
18.649822,0,149.65020751953125
18.669856,0,149.6387939453125
18.729865,0,149.65020751953125
18.749825,0,149.6387939453125
18.949868,0,149.65020751953125
19.049871,0,149.6387939453125
19.089865,0,149.65020751953125
19.12984,0,149.6387939453125
19.149856,0,149.65020751953125
19.209902,0,149.6387939453125
19.229825,0,149.65020751953125
19.269856,0,149.6387939453125
19.549868,0,149.65020751953125
19.569865,0,149.6387939453125
19.609914,0,149.65020751953125
19.649852,0,149.6387939453125
19.669849,0,149.65020751953125
19.749855,0,149.6387939453125
19.829861,0,149.65020751953125
19.849877,0,149.6387939453125
19.94988,0,149.65020751953125
19.969914,0,149.6387939453125
20.029849,0,149.65020751953125
20.049846,0,149.6387939453125
20.089858,0,149.65020751953125
20.129889,0,149.6387939453125
20.169846,0,149.65020751953125
20.189843,0,149.6387939453125
20.369852,0,149.65020751953125
20.409827,0,149.6387939453125
20.429861,0,149.65020751953125
20.449858,0,149.6387939453125
20.489908,0,149.65020751953125
20.529864,0,149.6387939453125
20.550102,0,149.65020751953125
20.590226,0,149.6387939453125
20.650217,0,149.65020751953125
20.670232,0,149.6387939453125
20.690526,0,149.65020751953125
20.770198,0,149.6387939453125
20.830207,0,149.65020751953125
20.850278,0,149.6387939453125
20.950207,0,149.65020751953125
20.970204,0,149.6387939453125
21.030213,0,149.65020751953125
21.05021,0,149.6387939453125
21.070189,0,149.65020751953125
21.090297,0,149.6387939453125
21.250272,0,149.65020751953125
21.330241,0,149.6387939453125
21.350219,0,149.65020751953125
21.370198,0,149.6387939453125
21.390325,0,149.65020751953125
21.41021,0,149.6387939453125
21.490328,0,149.65020751953125
21.510213,0,149.6387939453125
21.53021,0,149.65020751953125
21.550244,0,149.6387939453125
21.570185,0,149.65020751953125
21.630213,0,149.6387939453125
21.710201,0,149.65020751953125
21.730457,0,149.6387939453125
21.790225,0,149.65020751953125
21.810259,0,149.6387939453125
21.850216,0,149.65020751953125
21.890303,0,149.6387939453125
21.970494,0,149.65020751953125
21.990232,0,149.6387939453125
22.030225,0,149.65020751953125
22.070219,0,149.6387939453125
22.090272,0,149.65020751953125
22.13021,0,149.6387939453125
22.150207,0,149.65020751953125
22.170222,0,149.6387939453125
22.230213,0,149.65020751953125
22.250173,0,149.6387939453125
22.350287,0,149.65020751953125
22.370228,0,149.6387939453125
22.390225,0,149.65020751953125
22.430219,0,149.6387939453125
22.47025,0,149.65020751953125
22.49021,0,149.6387939453125
22.510225,0,149.65020751953125
22.530185,0,149.6387939453125
22.570272,0,149.65020751953125
22.610284,0,149.6387939453125
22.650166,0,149.65020751953125
22.670275,0,149.6387939453125
22.690253,0,149.65020751953125
22.730191,0,149.6387939453125
22.750225,0,149.65020751953125
22.770203,0,149.6387939453125
22.810216,0,149.65020751953125
22.85021,0,149.6387939453125
22.870262,0,149.65020751953125
22.890222,0,149.6387939453125
22.930197,0,149.65020751953125
22.950324,0,149.6387939453125
23.050216,0,149.65020751953125
23.110206,0,149.6387939453125
23.170216,0,149.65020751953125
23.194813,0,149.6387939453125
23.230206,0,149.65020751953125
23.310231,0,149.6387939453125
23.390219,0,149.65020751953125
23.410216,0,149.6387939453125
23.434015,0,149.65020751953125
23.454216,0,149.6387939453125
23.554126,0,149.65020751953125
23.614173,0,149.6387939453125
23.734173,0,149.65020751953125
23.774129,0,149.6387939453125
23.794126,0,149.65020751953125
23.81416,0,149.6387939453125
23.83412,0,149.65020751953125
23.874132,0,149.6387939453125
23.894129,0,149.65020751953125
23.934123,0,149.6387939453125
