Timestamp,/RealOutputs/Drive/module0/angle/Position,/RealOutputs/Drive/measuredStates/0
13.330573,-0.0000028800177460652776,156.2577362060547
14.506235,0,156.2577362060547
14.73926,0,156.26878356933594
14.838002,0,156.2577362060547
14.864751,0,156.26878356933594
14.886899,0,156.2577362060547
14.944683,0,156.2382049560547
14.967221,0,156.2577362060547
14.995324,0,156.26878356933594
15.018493,0,156.2577362060547
15.113228,0,156.26878356933594
15.135191,0,156.2577362060547
15.162423,0,156.2382049560547
15.182679,0,156.2577362060547
15.270792,0,156.26878356933594
15.298969,0,156.2577362060547
15.32186,0,156.26878356933594
15.388695,0,156.2382049560547
15.454084,0,156.26878356933594
15.554699,0,156.2577362060547
15.601427,0,156.26878356933594
15.666315,0,156.2382049560547
15.687109,0,156.2577362060547
15.709165,0,156.26878356933594
15.732112,0,156.2577362060547
15.775723,0,156.26878356933594
15.824379,0,156.2382049560547
15.844469,0,156.2577362060547
15.864818,0,156.26878356933594
15.884945,0,156.2382049560547
15.910396,0,156.2577362060547
15.930522,0,156.26878356933594
15.954452,0,156.2577362060547
16.054436,0,156.2382049560547
16.074786,0,156.2577362060547
16.094894,0,156.26878356933594
16.116245,0,156.2577362060547
16.18347,0,156.26878356933594
16.205155,0,156.2382049560547
16.244444,0,156.26878356933594
16.264626,0,156.2577362060547
16.304546,0,156.26878356933594
16.324636,0,156.2577362060547
16.344558,0,156.26878356933594
16.365817,0,156.2382049560547
16.388281,0,156.2577362060547
16.408389,0,156.2382049560547
16.429221,0,156.2577362060547
16.475243,0,156.2382049560547
16.497447,0,156.26878356933594
16.523844,0,156.2577362060547
16.604184,0,156.26878356933594
16.633809,0,156.2382049560547
16.694764,0,156.2577362060547
16.721309,0,156.2382049560547
16.748281,0,156.2577362060547
16.77618,0,156.26878356933594
16.800517,0,156.2577362060547
16.861232,0,156.26878356933594
16.882453,0,156.2382049560547
16.903192,0,156.2577362060547
16.925248,0,156.2382049560547
16.945393,0,156.2577362060547
17.029907,0,156.26878356933594
17.050831,0,156.2577362060547
17.089934,0,156.26878356933594
17.109857,0,156.2577362060547
17.133341,0,156.26878356933594
17.169941,0,156.2382049560547
17.192201,0,156.26878356933594
17.212661,0,156.2382049560547
17.233122,0,156.2577362060547
17.293224,0,156.26878356933594
17.313165,0,156.2577362060547
17.333292,0,156.26878356933594
17.353604,0,156.2577362060547
17.393264,0,156.26878356933594
17.414745,0,156.2577362060547
17.434964,0,156.26878356933594
17.454869,0,156.2577362060547
17.4949,0,156.2382049560547
17.534856,0,156.26878356933594
17.554853,0,156.2382049560547
17.57485,0,156.2577362060547
17.598817,0,156.2382049560547
17.618925,0,156.26878356933594
17.639163,0,156.2382049560547
17.659234,0,156.26878356933594
17.679212,0,156.2382049560547
17.699042,0,156.2577362060547
17.738962,0,156.26878356933594
17.7592,0,156.2577362060547
17.778937,0,156.26878356933594
17.79899,0,156.2382049560547
17.859889,0,156.2577362060547
17.879868,0,156.2382049560547
17.899976,0,156.2577362060547
17.919861,0,156.2382049560547
17.940211,0,156.2577362060547
17.999868,0,156.2382049560547
18.019846,0,156.26878356933594
18.039861,0,156.2577362060547
18.060229,0,156.26878356933594
18.082656,0,156.2577362060547
18.122761,0,156.2382049560547
18.142721,0,156.2577362060547
18.222764,0,156.26878356933594
18.242761,0,156.2382049560547
18.263315,0,156.2577362060547
18.306814,0,156.26878356933594
18.326923,0,156.2577362060547
18.346994,0,156.26878356933594
18.369124,0,156.2577362060547
18.413792,0,156.26878356933594
18.433901,0,156.2577362060547
18.453916,0,156.26878356933594
18.493984,0,156.2577362060547
18.87578,0,156.26878356933594
18.92286,0,156.2382049560547
18.963392,0,156.26878356933594
18.989696,0,156.2577362060547
19.060501,0,156.26878356933594
19.127782,0,156.2577362060547
19.212759,0,156.26878356933594
19.232886,0,156.2577362060547
19.252772,0,156.26878356933594
19.272769,0,156.2577362060547
19.292766,0,156.26878356933594
19.312762,0,156.2577362060547
19.486984,0,156.2382049560547
19.556305,0,156.2577362060547
19.576302,0,156.26878356933594
19.619895,0,156.2577362060547
19.661465,0,156.2382049560547
19.686063,0,156.2577362060547
19.748725,0,156.26878356933594
19.788848,0,156.2577362060547
19.874141,0,156.26878356933594
19.900204,0,156.2577362060547
19.960491,0,156.26878356933594
19.982547,0,156.2577362060547
20.044003,0,156.26878356933594
20.06413,0,156.2577362060547
20.146919,0,156.2382049560547
20.169309,0,156.2577362060547
20.192589,0,156.2382049560547
20.219561,0,156.26878356933594
20.243639,0,156.2577362060547
20.267809,0,156.26878356933594
20.287936,0,156.2577362060547
20.347908,0,156.2382049560547
20.369426,0,156.2577362060547
20.409884,0,156.26878356933594
20.429992,0,156.2577362060547
20.450564,0,156.26878356933594
20.470691,0,156.2577362060547
20.533538,0,156.26878356933594
20.553683,0,156.2577362060547
20.595495,0,156.2382049560547
20.644615,0,156.2577362060547
20.664724,0,156.26878356933594
20.684702,0,156.2577362060547
20.80472,0,156.26878356933594
20.824717,0,156.2577362060547
20.885227,0,156.2382049560547
20.904742,0,156.2577362060547
21.004726,0,156.26878356933594
21.044739,0,156.2577362060547
21.264705,0,156.2382049560547
21.28472,0,156.2577362060547
21.304736,0,156.26878356933594
21.344729,0,156.2577362060547
21.364708,0,156.26878356933594
21.384946,0,156.2577362060547
21.404794,0,156.26878356933594
21.424717,0,156.2577362060547
21.484838,0,156.2382049560547
21.504723,0,156.2577362060547
21.664698,0,156.26878356933594
21.684732,0,156.2577362060547
21.744723,0,156.26878356933594
21.764868,0,156.2577362060547
21.784717,0,156.2382049560547
21.804714,0,156.26878356933594
21.824711,0,156.2577362060547
21.844689,0,156.26878356933594
21.864723,0,156.2577362060547
21.88472,0,156.26878356933594
21.907054,0,156.2577362060547
21.964745,0,156.26878356933594
21.984742,0,156.2577362060547
22.064729,0,156.26878356933594
22.0848,0,156.2577362060547
22.124831,0,156.26878356933594
22.164732,0,156.2577362060547
22.184729,0,156.26878356933594
22.204726,0,156.2577362060547
22.264735,0,156.26878356933594
22.284732,0,156.2577362060547
22.384717,0,156.26878356933594
22.404732,0,156.2577362060547
22.564726,0,156.26878356933594
22.604775,0,156.2577362060547
22.624698,0,156.26878356933594
22.644751,0,156.2577362060547
22.664729,0,156.26878356933594
22.685115,0,156.2577362060547
22.744735,0,156.26878356933594
22.764732,0,156.2577362060547
22.884732,0,156.26878356933594
22.924707,0,156.2577362060547
22.944834,0,156.26878356933594
22.984976,0,156.2577362060547
23.025063,0,156.26878356933594
23.044726,0,156.2577362060547
23.085814,0,156.26878356933594
23.149552,0,156.2577362060547
23.16966,0,156.26878356933594
23.209672,0,156.2577362060547
23.249647,0,156.26878356933594
23.289678,0,156.2577362060547
23.329672,0,156.2382049560547
23.369685,0,156.2577362060547
23.549712,0,156.2382049560547
23.569672,0,156.26878356933594
23.589669,0,156.2577362060547
23.629644,0,156.26878356933594
23.649734,0,156.2577362060547
23.669916,0,156.26878356933594
23.709669,0,156.2577362060547
23.729684,0,156.2382049560547
23.749681,0,156.26878356933594
23.769678,0,156.2577362060547
23.82978,0,156.2382049560547
23.849684,0,156.2577362060547
23.892071,0,156.26878356933594
23.912161,0,156.2577362060547
23.992185,0,156.26878356933594
24.032161,0,156.2577362060547
24.052158,0,156.2382049560547
24.09217,0,156.2577362060547
24.112167,0,156.2382049560547
24.132145,0,156.2577362060547
24.252164,0,156.26878356933594
24.272198,0,156.2577362060547
24.312191,0,156.2382049560547
24.332114,0,156.2577362060547
24.352185,0,156.26878356933594
24.392161,0,156.2577362060547
24.492164,0,156.26878356933594
24.512142,0,156.2577362060547
24.552562,0,156.26878356933594
24.572485,0,156.2382049560547
24.592167,0,156.2577362060547
24.612126,0,156.26878356933594
24.652157,0,156.2577362060547
24.712148,0,156.26878356933594
24.732275,0,156.2577362060547
24.75216,0,156.26878356933594
24.832241,0,156.2577362060547
24.87216,0,156.2382049560547
24.892528,0,156.26878356933594
24.93217,0,156.2577362060547
24.952204,0,156.26878356933594
24.972163,0,156.2382049560547
24.992476,0,156.2577362060547
25.012157,0,156.2382049560547
25.052151,0,156.2577362060547
25.172188,0,156.26878356933594
25.192185,0,156.2577362060547
25.212126,0,156.26878356933594
25.23216,0,156.2382049560547
25.252157,0,156.2577362060547
25.372176,0,156.26878356933594
25.392154,0,156.2577362060547
25.472234,0,156.26878356933594
25.492138,0,156.2577362060547
25.532169,0,156.26878356933594
25.552148,0,156.2577362060547
25.652225,0,156.26878356933594
25.692219,0,156.2577362060547
25.71216,0,156.26878356933594
25.732157,0,156.2577362060547
25.752172,0,156.26878356933594
25.772206,0,156.2577362060547
25.872154,0,156.2382049560547
25.892355,0,156.2577362060547
25.95216,0,156.26878356933594
25.972157,0,156.2577362060547
26.092175,0,156.26878356933594
26.112154,0,156.2577362060547
26.132169,0,156.2382049560547
26.152166,0,156.2577362060547
26.172163,0,156.26878356933594
26.19216,0,156.2577362060547
26.236847,0,156.2382049560547
26.299472,0,156.26878356933594
26.323995,0,156.2577362060547
26.364341,0,156.26878356933594
26.384356,0,156.2577362060547
26.464103,0,156.26878356933594
26.4841,0,156.2577362060547
26.504115,0,156.2382049560547
26.524131,0,156.2577362060547
26.584103,0,156.26878356933594
26.604118,0,156.2577362060547
26.644112,0,156.2382049560547
26.664109,0,156.2577362060547
26.684087,0,156.26878356933594
26.704103,0,156.2577362060547
26.744078,0,156.2382049560547
26.764149,0,156.2577362060547
26.824103,0,156.26878356933594
26.844118,0,156.2577362060547
26.884093,0,156.2382049560547
26.904127,0,156.2577362060547
26.924143,0,156.26878356933594
26.944177,0,156.2577362060547
26.984115,0,156.26878356933594
27.004093,0,156.2577362060547
27.044124,0,156.26878356933594
27.064103,0,156.2382049560547
27.084118,0,156.2577362060547
27.184102,0,156.26878356933594
27.204118,0,156.2382049560547
27.224078,0,156.26878356933594
27.244112,0,156.2577362060547
27.284087,0,156.26878356933594
27.304102,0,156.2577362060547
27.324081,0,156.26878356933594
27.344115,0,156.2577362060547
27.364112,0,156.26878356933594
27.38409,0,156.2577362060547
27.585228,0,156.2382049560547
27.625147,0,156.2577362060547
27.685027,0,156.26878356933594
27.705098,0,156.2577362060547
27.72502,0,156.2382049560547
27.745036,0,156.2577362060547
27.765051,0,156.26878356933594
27.78503,0,156.2577362060547
27.805045,0,156.2382049560547
27.825079,0,156.26878356933594
27.865054,0,156.2577362060547
27.885033,0,156.26878356933594
27.905048,0,156.2577362060547
27.925101,0,156.26878356933594
27.965039,0,156.2577362060547
27.985036,0,156.2382049560547
28.005181,0,156.2577362060547
28.025067,0,156.26878356933594
28.045045,0,156.2577362060547
28.125051,0,156.26878356933594
28.14503,0,156.2577362060547
28.185023,0,156.26878356933594
28.225054,0,156.2577362060547
28.245051,0,156.26878356933594
28.265048,0,156.2577362060547
28.285026,0,156.26878356933594
28.305079,0,156.2577362060547
28.465054,0,156.26878356933594
28.485014,0,156.2577362060547
28.565039,0,156.26878356933594
28.585036,0,156.2577362060547
28.605014,0,156.26878356933594
28.625085,0,156.2577362060547
28.665042,0,156.26878356933594
28.72507,0,156.2577362060547
28.825054,0,156.26878356933594
28.845348,0,156.2577362060547
28.865085,0,156.26878356933594
28.8851,0,156.2577362060547
28.916468,0,156.26878356933594
28.957093,0,156.2577362060547
28.977034,0,156.26878356933594
28.997124,0,156.2577362060547
29.037192,0,156.26878356933594
29.057022,0,156.2577362060547
29.077037,0,156.2382049560547
29.097108,0,156.26878356933594
29.11705,0,156.2577362060547
29.177059,0,156.26878356933594
29.217053,0,156.2577362060547
29.237012,0,156.2382049560547
29.257046,0,156.26878356933594
29.317167,0,156.2577362060547
29.397099,0,156.2382049560547
29.417059,0,156.2577362060547
29.457071,0,156.2382049560547
29.477031,0,156.2577362060547
29.517043,0,156.2382049560547
29.537059,0,156.2577362060547
29.577052,0,156.26878356933594
29.597049,0,156.2577362060547
29.737009,0,156.26878356933594
29.757043,0,156.2577362060547
29.837031,0,156.26878356933594
29.857046,0,156.2577362060547
29.89704,0,156.2382049560547
29.970071,0,156.2577362060547
30.090127,0,156.26878356933594
30.110291,0,156.2577362060547
30.190149,0,156.26878356933594
30.210164,0,156.2577362060547
30.250176,0,156.2382049560547
30.270155,0,156.26878356933594
30.290152,0,156.2577362060547
30.370288,0,156.26878356933594
30.41017,0,156.2577362060547
30.430167,0,156.2382049560547
30.450164,0,156.2577362060547
30.470198,0,156.2382049560547
30.510173,0,156.2577362060547
30.550167,0,156.2382049560547
30.570164,0,156.2577362060547
30.590142,0,156.2382049560547
30.630173,0,156.2577362060547
30.730158,0,156.26878356933594
30.750173,0,156.2382049560547
30.77017,0,156.26878356933594
30.810164,0,156.2577362060547
30.910148,0,156.26878356933594
30.930182,0,156.2577362060547
30.950179,0,156.26878356933594
30.970157,0,156.2577362060547
30.990154,0,156.26878356933594
31.050164,0,156.2382049560547
31.070142,0,156.2577362060547
31.13017,0,156.26878356933594
31.150185,0,156.2577362060547
31.170164,0,156.26878356933594
31.230173,0,156.2382049560547
31.25017,0,156.2577362060547
31.290145,0,156.2382049560547
31.310179,0,156.2577362060547
31.370133,0,156.2382049560547
31.390167,0,156.26878356933594
31.410497,0,156.2577362060547
31.43016,0,156.26878356933594
31.450157,0,156.2577362060547
31.47021,0,156.2382049560547
31.510259,0,156.2577362060547
31.595348,0,156.26878356933594
31.635379,0,156.2577362060547
31.655376,0,156.2382049560547
31.675373,0,156.2577362060547
31.735456,0,156.26878356933594
31.755398,0,156.2577362060547
31.795354,0,156.26878356933594
31.815611,0,156.2577362060547
31.835385,0,156.2382049560547
31.87536,0,156.2577362060547
31.915373,0,156.26878356933594
31.935388,0,156.2577362060547
31.975382,0,156.26878356933594
32.015376,0,156.2577362060547
32.035373,0,156.2382049560547
32.05537,0,156.2577362060547
32.0954,0,156.26878356933594
32.155373,0,156.2382049560547
32.17537,0,156.2577362060547
32.235379,0,156.26878356933594
32.255376,0,156.2577362060547
32.295369,0,156.26878356933594
32.315385,0,156.2577362060547
32.35536,0,156.26878356933594
32.415388,0,156.2382049560547
32.435385,0,156.2577362060547
32.495524,0,156.26878356933594
32.515372,0,156.2577362060547
32.555348,0,156.26878356933594
32.5754,0,156.2577362060547
32.615413,0,156.26878356933594
32.635372,0,156.2577362060547
32.675385,0,156.26878356933594
32.695363,0,156.2577362060547
32.735375,0,156.26878356933594
32.775388,0,156.2577362060547
32.795385,0,156.2382049560547
32.8154,0,156.26878356933594
32.835379,0,156.2577362060547
32.855375,0,156.2382049560547
32.875372,0,156.26878356933594
32.915385,0,156.2577362060547
32.935382,0,156.26878356933594
32.955378,0,156.2577362060547
32.995465,0,156.2382049560547
33.015369,0,156.2577362060547
33.055363,0,156.2382049560547
33.095357,0,156.2577362060547
33.135388,0,156.26878356933594
33.155366,0,156.2577362060547
33.195378,0,156.26878356933594
33.215412,0,156.2577362060547
33.255369,0,156.26878356933594
33.275385,0,156.2577362060547
33.315434,0,156.2382049560547
33.335375,0,156.26878356933594
33.355409,0,156.2577362060547
33.395366,0,156.2382049560547
33.435378,0,156.2577362060547
33.475391,0,156.26878356933594
33.49535,0,156.2577362060547
33.515384,0,156.2382049560547
33.535363,0,156.26878356933594
33.55549,0,156.2577362060547
33.595372,0,156.26878356933594
33.635366,0,156.2577362060547
33.655381,0,156.2382049560547
33.675434,0,156.26878356933594
33.695357,0,156.2577362060547
33.73535,0,156.26878356933594
33.755384,0,156.2577362060547
33.815486,0,156.26878356933594
33.835353,0,156.2577362060547
33.855387,0,156.2382049560547
33.875384,0,156.26878356933594
33.91536,0,156.2577362060547
33.935375,0,156.26878356933594
33.975387,0,156.2577362060547
34.015381,0,156.26878356933594
34.055375,0,156.2577362060547
34.075372,0,156.2382049560547
34.095406,0,156.2577362060547
34.175375,0,156.26878356933594
34.195372,0,156.2577362060547
34.235328,0,156.26878356933594
34.255381,0,156.2577362060547
34.275378,0,156.2382049560547
34.295356,0,156.26878356933594
34.335758,0,156.2577362060547
34.375381,0,156.26878356933594
34.395359,0,156.2577362060547
34.435335,0,156.26878356933594
34.495362,0,156.2577362060547
34.515359,0,156.26878356933594
34.535653,0,156.2577362060547
34.575369,0,156.26878356933594
34.595384,0,156.2577362060547
34.67539,0,156.26878356933594
34.695368,0,156.2577362060547
