Timestamp,/RealOutputs/Drive/module0/angle/Position,/RealOutputs/Drive/measuredStates/0
12.656679,-0.0000028800177460652776,167.32833862304688
13.639885,0,167.32833862304688
13.852023,0,167.3387908935547
13.88378,0,167.32833862304688
14.013222,0,167.3387908935547
14.037764,0,167.32833862304688
14.074938,0,167.3387908935547
14.101353,0,167.32833862304688
14.176741,0,167.3387908935547
14.204899,0,167.32833862304688
14.231982,0,167.3387908935547
14.256821,0,167.32833862304688
14.302936,0,167.3387908935547
14.323434,0,167.32833862304688
14.405833,0,167.3387908935547
14.427629,0,167.32833862304688
14.448999,0,167.3387908935547
14.471444,0,167.32833862304688
14.557145,0,167.3387908935547
14.579498,0,167.32833862304688
14.652901,0,167.3387908935547
14.733166,0,167.32833862304688
14.767669,0,167.3387908935547
14.789262,0,167.32833862304688
14.810538,0,167.3387908935547
14.835822,0,167.32833862304688
14.858527,0,167.3387908935547
14.880119,0,167.32833862304688
14.91286,0,167.3387908935547
14.938682,0,167.32833862304688
14.982274,0,167.3387908935547
15.003792,0,167.32833862304688
15.023938,0,167.3387908935547
15.05052,0,167.32833862304688
15.070665,0,167.3387908935547
15.093927,0,167.32833862304688
15.114035,0,167.3387908935547
15.134032,0,167.32833862304688
15.269002,0,167.3387908935547
15.310554,0,167.32833862304688
15.503047,0,167.3387908935547
15.547456,0,167.32833862304688
15.847409,0,167.3387908935547
15.884379,0,167.32833862304688
16.03315,0,167.3387908935547
16.053296,0,167.32833862304688
16.074016,0,167.3387908935547
16.098632,0,167.32833862304688
16.11874,0,167.3387908935547
16.160255,0,167.32833862304688
16.203087,0,167.3387908935547
16.223269,0,167.32833862304688
16.547152,0,167.3387908935547
16.586274,0,167.32833862304688
16.646154,0,167.3387908935547
16.666169,0,167.32833862304688
16.747733,0,167.3387908935547
16.788265,0,167.32833862304688
16.848516,0,167.3387908935547
16.908358,0,167.32833862304688
16.988346,0,167.3387908935547
17.008398,0,167.32833862304688
17.088367,0,167.3387908935547
17.108345,0,167.32833862304688
17.188389,0,167.3387908935547
17.208349,0,167.32833862304688
17.30837,0,167.3387908935547
17.328348,0,167.32833862304688
17.408355,0,167.3387908935547
17.42837,0,167.32833862304688
17.508506,0,167.3387908935547
17.568348,0,167.32833862304688
17.677293,0,167.3387908935547
17.700016,0,167.32833862304688
17.720792,0,167.3387908935547
17.744926,0,167.32833862304688
17.823893,0,167.3387908935547
17.844836,0,167.32833862304688
17.865093,0,167.3387908935547
17.88687,0,167.32833862304688
18.041744,0,167.3387908935547
18.083463,0,167.32833862304688
18.124143,0,167.3387908935547
18.163581,0,167.32833862304688
18.223627,0,167.3387908935547
18.263565,0,167.32833862304688
18.283692,0,167.3387908935547
18.343571,0,167.32833862304688
18.427492,0,167.3387908935547
18.467578,0,167.32833862304688
18.487557,0,167.3387908935547
18.507646,0,167.32833862304688
18.657827,0,167.3387908935547
18.68005,0,167.32833862304688
18.889053,0,167.3387908935547
18.909142,0,167.32833862304688
18.929084,0,167.3387908935547
18.985494,0,167.32833862304688
19.066947,0,167.3387908935547
19.10696,0,167.32833862304688
19.146953,0,167.3387908935547
19.166969,0,167.32833862304688
19.286969,0,167.3387908935547
19.346997,0,167.32833862304688
19.367068,0,167.3387908935547
19.386953,0,167.32833862304688
19.526987,0,167.3387908935547
19.566944,0,167.32833862304688
19.646969,0,167.3387908935547
19.686962,0,167.32833862304688
19.706959,0,167.3387908935547
19.726956,0,167.32833862304688
19.746935,0,167.3387908935547
19.76695,0,167.32833862304688
19.809967,0,167.3387908935547
19.850147,0,167.32833862304688
20.030082,0,167.3387908935547
20.05006,0,167.32833862304688
20.130066,0,167.3387908935547
20.190094,0,167.32833862304688
20.210072,0,167.3387908935547
20.230088,0,167.32833862304688
20.290079,0,167.3387908935547
20.310075,0,167.32833862304688
20.350051,0,167.3387908935547
20.370085,0,167.32833862304688
20.390174,0,167.3387908935547
20.410672,0,167.32833862304688
20.430113,0,167.3387908935547
20.470088,0,167.32833862304688
20.510082,0,167.3387908935547
20.550075,0,167.32833862304688
20.570072,0,167.3387908935547
20.590088,0,167.32833862304688
20.65006,0,167.3387908935547
20.670075,0,167.32833862304688
20.731958,0,167.3387908935547
20.751955,0,167.32833862304688
21.211958,0,167.3387908935547
21.251952,0,167.32833862304688
21.391967,0,167.3387908935547
21.411964,0,167.32833862304688
21.491989,0,167.3387908935547
21.511949,0,167.32833862304688
21.551961,0,167.3387908935547
21.571995,0,167.32833862304688
21.671961,0,167.3387908935547
21.692069,0,167.32833862304688
21.811995,0,167.3387908935547
21.831936,0,167.32833862304688
21.872004,0,167.3387908935547
21.911961,0,167.32833862304688
21.97197,0,167.3387908935547
21.991967,0,167.32833862304688
22.171958,0,167.3387908935547
22.192084,0,167.32833862304688
22.311936,0,167.3387908935547
22.331951,0,167.32833862304688
22.391961,0,167.3387908935547
22.411939,0,167.32833862304688
22.611945,0,167.3387908935547
22.653887,0,167.32833862304688
22.871979,0,167.3387908935547
22.892031,0,167.32833862304688
22.93197,0,167.3387908935547
22.951948,0,167.32833862304688
22.971963,0,167.3387908935547
22.99196,0,167.32833862304688
23.05197,0,167.3387908935547
23.11196,0,167.32833862304688
23.172025,0,167.3387908935547
23.191948,0,167.32833862304688
23.412192,0,167.3387908935547
23.451963,0,167.32833862304688
23.691926,0,167.3387908935547
23.71196,0,167.32833862304688
23.852365,0,167.3387908935547
23.891932,0,167.32833862304688
23.911966,0,167.3387908935547
23.93213,0,167.32833862304688
24.013787,0,167.3387908935547
24.031985,0,167.32833862304688
24.171963,0,167.3387908935547
24.191978,0,167.32833862304688
24.212513,0,167.3387908935547
24.25195,0,167.32833862304688
24.351954,0,167.3387908935547
